Entity,Code,Day,total_vaccinations
Utah,,2021-04-10,1662200
Utah,,2021-04-11,1662712
Utah,,2021-04-12,1663511
Utah,,2021-04-13,1726036
Utah,,2021-04-14,1755776
Utah,,2021-04-15,1784313
Utah,,2021-04-16,1816866
Utah,,2021-04-17,1871042
Utah,,2021-04-18,1871243
Utah,,2021-04-19,1918236
Utah,,2021-04-20,1918236
Utah,,2021-04-21,1937305
Utah,,2021-04-22,1970752
Utah,,2021-04-23,2005613
Utah,,2021-04-24,2035354
Utah,,2021-04-25,2035664
Vermont,,2021-01-12,25757
Vermont,,2021-01-13,29571
Vermont,,2021-01-14,29571
Vermont,,2021-01-15,32470
Vermont,,2021-01-19,40581
Vermont,,2021-01-20,40814
Vermont,,2021-01-21,42835
Vermont,,2021-01-22,46447
Vermont,,2021-01-23,49426
Vermont,,2021-01-24,51872
Vermont,,2021-01-25,53624
Vermont,,2021-01-26,54416
Vermont,,2021-01-27,55377
Vermont,,2021-01-28,58871
Vermont,,2021-01-29,61737
Vermont,,2021-01-30,63777
Vermont,,2021-01-31,67180
Vermont,,2021-02-01,72428
Vermont,,2021-02-02,74021
Vermont,,2021-02-03,74718
Vermont,,2021-02-04,77198
Vermont,,2021-02-05,80054
Vermont,,2021-02-06,82992
Vermont,,2021-02-07,87180
Vermont,,2021-02-08,90328
Vermont,,2021-02-09,93037
Vermont,,2021-02-10,93862
Vermont,,2021-02-11,96908
Vermont,,2021-02-12,100036
Vermont,,2021-02-13,102716
Vermont,,2021-02-14,106787
Vermont,,2021-02-16,114986
Vermont,,2021-02-17,115964
Vermont,,2021-02-18,118184
Vermont,,2021-02-19,127619
Vermont,,2021-02-20,132112
Vermont,,2021-02-21,137144
Vermont,,2021-02-22,141436
Vermont,,2021-02-23,144085
Vermont,,2021-02-24,144970
Vermont,,2021-02-25,147828
Vermont,,2021-02-26,151538
Vermont,,2021-02-27,156929
Vermont,,2021-02-28,162558
Vermont,,2021-03-01,168050
Vermont,,2021-03-02,171557
Vermont,,2021-03-03,173179
Vermont,,2021-03-04,175767
Vermont,,2021-03-05,179580
Vermont,,2021-03-06,184327
Vermont,,2021-03-07,191529
Vermont,,2021-03-08,198741
Vermont,,2021-03-09,203900
Vermont,,2021-03-10,207110
Vermont,,2021-03-11,212062
Vermont,,2021-03-12,217495
Vermont,,2021-03-13,231610
Vermont,,2021-03-14,231610
Vermont,,2021-03-15,239136
Vermont,,2021-03-16,243777
Vermont,,2021-03-17,246663
Vermont,,2021-03-18,252439
Vermont,,2021-03-19,259165
Vermont,,2021-03-20,266120
Vermont,,2021-03-21,274187
Vermont,,2021-03-22,277420
Vermont,,2021-03-23,283052
Vermont,,2021-03-24,286384
Vermont,,2021-03-25,290680
Vermont,,2021-03-26,296682
Vermont,,2021-03-27,303242
Vermont,,2021-03-28,310003
Vermont,,2021-03-29,316145
Vermont,,2021-03-30,323388
Vermont,,2021-03-31,328451
Vermont,,2021-04-01,333676
Vermont,,2021-04-02,341568
Vermont,,2021-04-03,360030
Vermont,,2021-04-04,360745
Vermont,,2021-04-05,370232
Vermont,,2021-04-06,376259
Vermont,,2021-04-07,379673
Vermont,,2021-04-08,385034
Vermont,,2021-04-09,394597
Vermont,,2021-04-10,406472
Vermont,,2021-04-11,416718
Vermont,,2021-04-12,427958
Vermont,,2021-04-13,441375
Vermont,,2021-04-14,440821
Vermont,,2021-04-15,448151
Vermont,,2021-04-16,456442
Vermont,,2021-04-17,456714
Vermont,,2021-04-18,474833
Vermont,,2021-04-19,482794
Vermont,,2021-04-20,491770
Vermont,,2021-04-21,496149
Vermont,,2021-04-22,502374
Vermont,,2021-04-23,506735
Vermont,,2021-04-24,515788
Vermont,,2021-04-25,525641
Veterans Health,,2021-01-12,226754
Veterans Health,,2021-01-13,254377
Veterans Health,,2021-01-14,284697
Veterans Health,,2021-01-15,317771
Veterans Health,,2021-01-19,416209
Veterans Health,,2021-01-20,432569
Veterans Health,,2021-01-21,527258
Veterans Health,,2021-01-22,579663
Veterans Health,,2021-01-23,623590
Veterans Health,,2021-01-24,664245
Veterans Health,,2021-01-25,702779
Veterans Health,,2021-01-26,703351
Veterans Health,,2021-01-27,746109
Veterans Health,,2021-01-28,792348
Veterans Health,,2021-01-29,841497
Veterans Health,,2021-01-30,888305
Veterans Health,,2021-01-31,932278
Veterans Health,,2021-02-01,963346
Veterans Health,,2021-02-02,973371
Veterans Health,,2021-02-03,1013974
Veterans Health,,2021-02-04,1026173
Veterans Health,,2021-02-05,1078011
Veterans Health,,2021-02-06,1130808
Veterans Health,,2021-02-07,1220300
Veterans Health,,2021-02-08,1258957
Veterans Health,,2021-02-09,1268553
Veterans Health,,2021-02-10,1322833
Veterans Health,,2021-02-11,1377358
Veterans Health,,2021-02-12,1439337
Veterans Health,,2021-02-13,1502661
Veterans Health,,2021-02-14,1600830
Veterans Health,,2021-02-16,1692702
Veterans Health,,2021-02-17,1720294
Veterans Health,,2021-02-18,1773677
Veterans Health,,2021-02-19,1815046
Veterans Health,,2021-02-20,1862965
Veterans Health,,2021-02-21,1911289
Veterans Health,,2021-02-22,1957142
Veterans Health,,2021-02-23,2002806
Veterans Health,,2021-02-24,2035752
Veterans Health,,2021-02-25,2077586
Veterans Health,,2021-02-26,2118065
Veterans Health,,2021-02-27,2238548
Veterans Health,,2021-02-28,2303674
Veterans Health,,2021-03-01,2356446
Veterans Health,,2021-03-02,2372611
Veterans Health,,2021-03-03,2420189
Veterans Health,,2021-03-04,2476015
Veterans Health,,2021-03-05,2535768
Veterans Health,,2021-03-06,2597371
Veterans Health,,2021-03-07,2658215
Veterans Health,,2021-03-08,2708426
Veterans Health,,2021-03-09,2718748
Veterans Health,,2021-03-10,2775356
Veterans Health,,2021-03-11,2844311
Veterans Health,,2021-03-12,2917334
Veterans Health,,2021-03-13,3065623
Veterans Health,,2021-03-14,3065999
Veterans Health,,2021-03-15,3146184
Veterans Health,,2021-03-16,3160693
Veterans Health,,2021-03-17,3211090
Veterans Health,,2021-03-18,3272006
Veterans Health,,2021-03-19,3333181
Veterans Health,,2021-03-20,3391329
Veterans Health,,2021-03-21,3450713
Veterans Health,,2021-03-22,3502931
Veterans Health,,2021-03-23,3512264
Veterans Health,,2021-03-24,3558131
Veterans Health,,2021-03-25,3614889
Veterans Health,,2021-03-26,3673631
Veterans Health,,2021-03-27,3735856
Veterans Health,,2021-03-28,3798767
Veterans Health,,2021-03-29,3854450
Veterans Health,,2021-03-30,3861303
Veterans Health,,2021-03-31,3910012
Veterans Health,,2021-04-01,3965897
Veterans Health,,2021-04-02,4020905
Veterans Health,,2021-04-03,4077400
Veterans Health,,2021-04-04,4131688
Veterans Health,,2021-04-05,4158970
Veterans Health,,2021-04-06,4182635
Veterans Health,,2021-04-07,4226738
Veterans Health,,2021-04-08,4254796
Veterans Health,,2021-04-09,4294334
Veterans Health,,2021-04-10,4357680
Veterans Health,,2021-04-11,4407399
Veterans Health,,2021-04-12,4452371
Veterans Health,,2021-04-13,4457229
Veterans Health,,2021-04-14,4497264
Veterans Health,,2021-04-15,4536437
Veterans Health,,2021-04-16,4573935
Veterans Health,,2021-04-17,4612436
Veterans Health,,2021-04-18,4650943
Veterans Health,,2021-04-19,4678031
Veterans Health,,2021-04-20,4681572
Veterans Health,,2021-04-21,4709800
Veterans Health,,2021-04-22,4742356
Veterans Health,,2021-04-23,4772324
Veterans Health,,2021-04-24,4803238
Veterans Health,,2021-04-25,4833311
Virgin Islands,,2021-01-12,880
Virgin Islands,,2021-01-13,1195
Virgin Islands,,2021-01-14,1424
Virgin Islands,,2021-01-15,1631
Virgin Islands,,2021-01-19,2135
Virgin Islands,,2021-01-20,2418
Virgin Islands,,2021-01-21,2744
Virgin Islands,,2021-01-22,3070
Virgin Islands,,2021-01-23,3355
Virgin Islands,,2021-01-24,3378
Virgin Islands,,2021-01-25,3399
Virgin Islands,,2021-01-26,3747
Virgin Islands,,2021-01-27,4174
Virgin Islands,,2021-01-28,4620
Virgin Islands,,2021-01-29,5256
Virgin Islands,,2021-01-30,5967
Virgin Islands,,2021-01-31,6008
Virgin Islands,,2021-02-01,6116
Virgin Islands,,2021-02-02,6709
Virgin Islands,,2021-02-03,7387
Virgin Islands,,2021-02-04,8212
Virgin Islands,,2021-02-05,8884
Virgin Islands,,2021-02-06,9466
Virgin Islands,,2021-02-07,9477
Virgin Islands,,2021-02-08,9529
Virgin Islands,,2021-02-09,10064
Virgin Islands,,2021-02-10,10718
Virgin Islands,,2021-02-11,11168
Virgin Islands,,2021-02-12,11691
Virgin Islands,,2021-02-13,12182
Virgin Islands,,2021-02-14,12288
Virgin Islands,,2021-02-16,12418
Virgin Islands,,2021-02-17,13162
Virgin Islands,,2021-02-18,13648
Virgin Islands,,2021-02-19,14851
Virgin Islands,,2021-02-20,15826
Virgin Islands,,2021-02-21,16123
Virgin Islands,,2021-02-22,16187
Virgin Islands,,2021-02-23,16893
Virgin Islands,,2021-02-24,17447
Virgin Islands,,2021-02-25,17778
Virgin Islands,,2021-02-26,18684
Virgin Islands,,2021-02-27,19118
Virgin Islands,,2021-02-28,19369
Virgin Islands,,2021-03-01,19470
Virgin Islands,,2021-03-02,19736
Virgin Islands,,2021-03-03,20149
Virgin Islands,,2021-03-04,21615
Virgin Islands,,2021-03-05,22365
Virgin Islands,,2021-03-06,23014
Virgin Islands,,2021-03-07,23033
Virgin Islands,,2021-03-08,23053
Virgin Islands,,2021-03-09,23752
Virgin Islands,,2021-03-10,24615
Virgin Islands,,2021-03-11,25361
Virgin Islands,,2021-03-12,26202
Virgin Islands,,2021-03-13,27189
Virgin Islands,,2021-03-14,27210
Virgin Islands,,2021-03-15,27261
Virgin Islands,,2021-03-16,28115
Virgin Islands,,2021-03-17,29233
Virgin Islands,,2021-03-18,30128
Virgin Islands,,2021-03-19,31142
Virgin Islands,,2021-03-20,32072
Virgin Islands,,2021-03-21,32170
Virgin Islands,,2021-03-22,32191
Virgin Islands,,2021-03-23,33239
Virgin Islands,,2021-03-24,34472
Virgin Islands,,2021-03-25,35728
Virgin Islands,,2021-03-26,36668
Virgin Islands,,2021-03-27,37770
Virgin Islands,,2021-03-28,38221
Virgin Islands,,2021-03-29,38261
Virgin Islands,,2021-03-30,39516
Virgin Islands,,2021-03-31,40979
Virgin Islands,,2021-04-01,42298
Virgin Islands,,2021-04-02,43323
Virgin Islands,,2021-04-03,43825
Virgin Islands,,2021-04-04,43826
Virgin Islands,,2021-04-05,43826
Virgin Islands,,2021-04-06,44979
Virgin Islands,,2021-04-07,46399
Virgin Islands,,2021-04-08,48176
Virgin Islands,,2021-04-09,49329
Virgin Islands,,2021-04-10,50238
Virgin Islands,,2021-04-11,50432
Virgin Islands,,2021-04-12,50551
Virgin Islands,,2021-04-13,51733
Virgin Islands,,2021-04-14,52972
Virgin Islands,,2021-04-15,54127
Virgin Islands,,2021-04-16,55048
Virgin Islands,,2021-04-17,56128
Virgin Islands,,2021-04-18,56290
Virgin Islands,,2021-04-19,56324
Virgin Islands,,2021-04-20,57205
Virgin Islands,,2021-04-21,58041
Virgin Islands,,2021-04-22,58550
Virgin Islands,,2021-04-23,59058
Virgin Islands,,2021-04-24,59447
Virgin Islands,,2021-04-25,59582
Virginia,,2021-01-12,190607
Virginia,,2021-01-13,217836
Virginia,,2021-01-14,217836
Virginia,,2021-01-15,244234
Virginia,,2021-01-19,326894
Virginia,,2021-01-20,343366
Virginia,,2021-01-21,362092
Virginia,,2021-01-22,401448
Virginia,,2021-01-23,429297
Virginia,,2021-01-24,451668
Virginia,,2021-01-25,482973
Virginia,,2021-01-26,594828
Virginia,,2021-01-27,629019
Virginia,,2021-01-28,668401
Virginia,,2021-01-29,724768
Virginia,,2021-01-30,785920
Virginia,,2021-01-31,833221
Virginia,,2021-02-01,870820
Virginia,,2021-02-02,901213
Virginia,,2021-02-03,922940
Virginia,,2021-02-04,949066
Virginia,,2021-02-05,993848
Virginia,,2021-02-06,1052577
Virginia,,2021-02-07,1103370
Virginia,,2021-02-08,1135639
Virginia,,2021-02-09,1161590
Virginia,,2021-02-10,1187340
Virginia,,2021-02-11,1223199
Virginia,,2021-02-12,1274838
Virginia,,2021-02-13,1330305
Virginia,,2021-02-14,1355231
Virginia,,2021-02-16,1431501
Virginia,,2021-02-17,1460103
Virginia,,2021-02-18,1503786
Virginia,,2021-02-19,1645485
Virginia,,2021-02-20,1671217
Virginia,,2021-02-21,1705294
Virginia,,2021-02-22,1735451
Virginia,,2021-02-23,1765927
Virginia,,2021-02-24,1803505
Virginia,,2021-02-25,1848774
Virginia,,2021-02-26,1922788
Virginia,,2021-02-27,2002734
Virginia,,2021-02-28,2086194
Virginia,,2021-03-01,2136926
Virginia,,2021-03-02,2171427
Virginia,,2021-03-03,2220648
Virginia,,2021-03-04,2284452
Virginia,,2021-03-05,2342449
Virginia,,2021-03-06,2392680
Virginia,,2021-03-07,2445932
Virginia,,2021-03-08,2486429
Virginia,,2021-03-09,2553714
Virginia,,2021-03-10,2616782
Virginia,,2021-03-11,2685399
Virginia,,2021-03-12,2753938
Virginia,,2021-03-13,2827745
Virginia,,2021-03-14,2892286
Virginia,,2021-03-15,2951945
Virginia,,2021-03-16,2987320
Virginia,,2021-03-17,3027633
Virginia,,2021-03-18,3091883
Virginia,,2021-03-19,3165336
Virginia,,2021-03-20,3243652
Virginia,,2021-03-21,3309153
Virginia,,2021-03-22,3360330
Virginia,,2021-03-23,3389780
Virginia,,2021-03-24,3469776
Virginia,,2021-03-25,3529449
Virginia,,2021-03-26,3615169
Virginia,,2021-03-27,3668360
Virginia,,2021-03-28,3778349
Virginia,,2021-03-29,3867013
Virginia,,2021-03-30,3977862
Virginia,,2021-03-31,4056991
Virginia,,2021-04-01,4140842
Virginia,,2021-04-02,4252753
Virginia,,2021-04-03,4375147
Virginia,,2021-04-04,4485753
Virginia,,2021-04-05,4538309
Virginia,,2021-04-06,4591413
Virginia,,2021-04-07,4666333
Virginia,,2021-04-08,4744344
Virginia,,2021-04-09,4849229
Virginia,,2021-04-10,4960277
Virginia,,2021-04-11,5071677
Virginia,,2021-04-12,5124981
Virginia,,2021-04-13,5184004
Virginia,,2021-04-14,5268328
Virginia,,2021-04-15,5345259
Virginia,,2021-04-16,5482281
Virginia,,2021-04-17,5593318
Virginia,,2021-04-18,5673591
Virginia,,2021-04-19,5740358
Virginia,,2021-04-20,5807003
Virginia,,2021-04-21,5873177
Virginia,,2021-04-22,5968173
Virginia,,2021-04-23,6082952
Virginia,,2021-04-24,6196880
Virginia,,2021-04-25,6271814
Washington,,2021-01-12,195567
Washington,,2021-01-13,208238
Washington,,2021-01-14,225238
Washington,,2021-01-15,242606
Washington,,2021-01-19,321200
Washington,,2021-01-20,346765
Washington,,2021-01-21,373423
Washington,,2021-01-22,403135
Washington,,2021-01-23,436997
Washington,,2021-01-24,449385
Washington,,2021-01-25,488785
Washington,,2021-01-26,507610
Washington,,2021-01-27,534445
Washington,,2021-01-28,571135
Washington,,2021-01-29,607071
Washington,,2021-01-30,643951
Washington,,2021-01-31,684344
Washington,,2021-02-01,720603
Washington,,2021-02-02,741769
Washington,,2021-02-03,765954
Washington,,2021-02-04,797358
Washington,,2021-02-05,827944
Washington,,2021-02-06,867773
Washington,,2021-02-07,905118
Washington,,2021-02-08,937926
Washington,,2021-02-09,951204
Washington,,2021-02-10,1008946
Washington,,2021-02-11,1040044
Washington,,2021-02-12,1080510
Washington,,2021-02-13,1121779
Washington,,2021-02-14,1166471
Washington,,2021-02-16,1201284
Washington,,2021-02-17,1225920
Washington,,2021-02-18,1255764
Washington,,2021-02-19,1362197
Washington,,2021-02-20,1407229
Washington,,2021-02-21,1444507
Washington,,2021-02-22,1479352
Washington,,2021-02-23,1493572
Washington,,2021-02-24,1514416
Washington,,2021-02-25,1562425
Washington,,2021-02-26,1609190
Washington,,2021-02-27,1666839
Washington,,2021-02-28,1729208
Washington,,2021-03-01,1800030
Washington,,2021-03-02,1841160
Washington,,2021-03-03,1888198
Washington,,2021-03-04,1942877
Washington,,2021-03-05,2001032
Washington,,2021-03-06,2071467
Washington,,2021-03-07,2143916
Washington,,2021-03-08,2213284
Washington,,2021-03-09,2255182
Washington,,2021-03-10,2303420
Washington,,2021-03-11,2381471
Washington,,2021-03-12,2441777
Washington,,2021-03-13,2501778
Washington,,2021-03-14,2562529
Washington,,2021-03-15,2626048
Washington,,2021-03-16,2665688
Washington,,2021-03-17,2705839
Washington,,2021-03-18,2763105
Washington,,2021-03-19,2823446
Washington,,2021-03-20,2889480
Washington,,2021-03-21,2972560
Washington,,2021-03-22,3045597
Washington,,2021-03-23,3068976
Washington,,2021-03-24,3108315
Washington,,2021-03-25,3170650
Washington,,2021-03-26,3251437
Washington,,2021-03-27,3330877
Washington,,2021-03-28,3419568
Washington,,2021-03-29,3501641
Washington,,2021-03-30,3537203
Washington,,2021-03-31,3586736
Washington,,2021-04-01,3659886
Washington,,2021-04-02,3745391
Washington,,2021-04-03,3834378
Washington,,2021-04-04,3928519
Washington,,2021-04-05,4015071
Washington,,2021-04-06,4041494
Washington,,2021-04-07,4096497
Washington,,2021-04-08,4169906
Washington,,2021-04-09,4256546
Washington,,2021-04-10,4343950
Washington,,2021-04-11,4435641
Washington,,2021-04-12,4526964
Washington,,2021-04-13,4578156
Washington,,2021-04-14,4641399
Washington,,2021-04-15,4712952
Washington,,2021-04-16,4786678
Washington,,2021-04-17,4874563
Washington,,2021-04-18,4965443
Washington,,2021-04-19,5050192
Washington,,2021-04-20,5087896
Washington,,2021-04-21,5149883
Washington,,2021-04-22,5224178
Washington,,2021-04-23,5316416
Washington,,2021-04-24,5397121
Washington,,2021-04-25,5486098
West Virginia,,2021-01-12,103330
West Virginia,,2021-01-13,110709
West Virginia,,2021-01-14,118660
West Virginia,,2021-01-15,134207
West Virginia,,2021-01-19,152657
West Virginia,,2021-01-20,158621
West Virginia,,2021-01-21,167548
West Virginia,,2021-01-22,180762
West Virginia,,2021-01-23,194844
West Virginia,,2021-01-24,202883
West Virginia,,2021-01-25,203992
West Virginia,,2021-01-26,210492
West Virginia,,2021-01-27,214926
West Virginia,,2021-01-28,224604
West Virginia,,2021-01-29,239963
West Virginia,,2021-01-30,256401
West Virginia,,2021-01-31,259774
West Virginia,,2021-02-01,260325
West Virginia,,2021-02-02,264205
West Virginia,,2021-02-03,268065
West Virginia,,2021-02-04,276753
West Virginia,,2021-02-05,291819
West Virginia,,2021-02-06,314870
West Virginia,,2021-02-07,322046
West Virginia,,2021-02-08,323387
West Virginia,,2021-02-09,327414
West Virginia,,2021-02-10,332577
West Virginia,,2021-02-11,340780
West Virginia,,2021-02-12,351427
West Virginia,,2021-02-13,376113
West Virginia,,2021-02-14,386583
West Virginia,,2021-02-16,393643
West Virginia,,2021-02-17,396009
West Virginia,,2021-02-18,403532
West Virginia,,2021-02-19,440614
West Virginia,,2021-02-20,458087
West Virginia,,2021-02-21,463513
West Virginia,,2021-02-22,465593
West Virginia,,2021-02-23,470643
West Virginia,,2021-02-24,474477
West Virginia,,2021-02-25,485535
West Virginia,,2021-02-26,501913
West Virginia,,2021-02-27,526059
West Virginia,,2021-02-28,532295
West Virginia,,2021-03-01,534053
West Virginia,,2021-03-02,536534
West Virginia,,2021-03-03,541453
West Virginia,,2021-03-04,553449
West Virginia,,2021-03-05,574473
West Virginia,,2021-03-06,594118
West Virginia,,2021-03-07,601440
West Virginia,,2021-03-08,602407
West Virginia,,2021-03-09,606345
West Virginia,,2021-03-10,611113
West Virginia,,2021-03-11,626149
West Virginia,,2021-03-12,651835
West Virginia,,2021-03-13,679347
West Virginia,,2021-03-14,684336
West Virginia,,2021-03-15,686081
West Virginia,,2021-03-16,689649
West Virginia,,2021-03-17,695358
West Virginia,,2021-03-18,709770
West Virginia,,2021-03-19,732433
West Virginia,,2021-03-20,756418
West Virginia,,2021-03-21,763619
West Virginia,,2021-03-22,764903
West Virginia,,2021-03-23,769358
West Virginia,,2021-03-24,777941
West Virginia,,2021-03-25,793552
West Virginia,,2021-03-26,819288
West Virginia,,2021-03-27,846624
West Virginia,,2021-03-28,856921
West Virginia,,2021-03-29,857701
West Virginia,,2021-03-30,866037
West Virginia,,2021-03-31,874459
West Virginia,,2021-04-01,896388
West Virginia,,2021-04-02,925146
West Virginia,,2021-04-03,943140
West Virginia,,2021-04-04,946710
West Virginia,,2021-04-05,946918
West Virginia,,2021-04-06,952022
West Virginia,,2021-04-07,959003
West Virginia,,2021-04-08,974007
West Virginia,,2021-04-09,995174
West Virginia,,2021-04-10,1016392
West Virginia,,2021-04-11,1024839
West Virginia,,2021-04-12,1025629
West Virginia,,2021-04-13,1030506
West Virginia,,2021-04-14,1036782
West Virginia,,2021-04-15,1046956
West Virginia,,2021-04-16,1063008
West Virginia,,2021-04-17,1079184
West Virginia,,2021-04-18,1084345
West Virginia,,2021-04-19,1084664
West Virginia,,2021-04-20,1090281
West Virginia,,2021-04-21,1098127
West Virginia,,2021-04-22,1108422
West Virginia,,2021-04-23,1124465
West Virginia,,2021-04-24,1135039
West Virginia,,2021-04-25,1139101
Wisconsin,,2021-01-12,137253
Wisconsin,,2021-01-13,137253
Wisconsin,,2021-01-14,149955
Wisconsin,,2021-01-15,169803
